id,name,is_animation_studio,site_url,favorites
6482,Painting Dream,True,https://anilist.co/studio/6482,0
6484,Original Force,True,https://anilist.co/studio/6484,8
6778,Wonder Cat Animation,True,https://anilist.co/studio/6778,5
6779,Mopi,False,https://anilist.co/studio/6779,2
6836,Energy Studio,False,https://anilist.co/studio/6836,4
6582,Fatchi Moxie Studio,True,https://anilist.co/studio/6582,0
6396,TRCARTOON,True,https://anilist.co/studio/6396,1
6398,Tsukimidou,True,https://anilist.co/studio/6398,1
6399,Tamaya Shichiten,False,https://anilist.co/studio/6399,2
6845,Xiaoying Feiyang Pictures,True,https://anilist.co/studio/6845,0
6744,Alibaba Pictures,False,https://anilist.co/studio/6744,0
6542,Axis Studios,True,https://anilist.co/studio/6542,0
6500,Spell Bound,True,https://anilist.co/studio/6500,0
6435,Year Young Culture,True,https://anilist.co/studio/6435,6
6439,Media Notes,False,https://anilist.co/studio/6439,1
6441,Nippon Kagaku Miraikan,False,https://anilist.co/studio/6441,2
6442,New People Entertainment,False,https://anilist.co/studio/6442,1
7193,TECARAT,True,https://anilist.co/studio/7193,2
6450,Cover Corp,False,https://anilist.co/studio/6450,179
6446,Durufix,True,https://anilist.co/studio/6446,1
7173,Office Nobu,False,https://anilist.co/studio/7173,1
7352,Elite Animation,True,https://anilist.co/studio/7352,0
6860,KAMITSUBAKI RECORD,False,https://anilist.co/studio/6860,7
6688,KAMITSUBAKI STUDIO,False,https://anilist.co/studio/6688,6
6453,Hypergryph,False,https://anilist.co/studio/6453,8
396,Wind Under the Wings,True,https://anilist.co/studio/396,0
6457,Meditation With a Pencil,True,https://anilist.co/studio/6457,1
959,Studio Compile,False,https://anilist.co/studio/959,1
6458,Grimae Animation Studio,True,https://anilist.co/studio/6458,1
6467,DRAWIZ,True,https://anilist.co/studio/6467,0
6471,D.ROCK-ART,True,https://anilist.co/studio/6471,1
6938,Boundary Apocalypse,False,https://anilist.co/studio/6938,0
6543,IDREAM Entertainment,True,https://anilist.co/studio/6543,1
6473,TMX Art,True,https://anilist.co/studio/6473,0
6474,Zhongce Picture,True,https://anilist.co/studio/6474,0
6476,Oriental Creative Color,True,https://anilist.co/studio/6476,3
6480,Zhangyue Pictures,True,https://anilist.co/studio/6480,0
6505,DC Impression Vision,True,https://anilist.co/studio/6505,4
6507,Joicy Studio,True,https://anilist.co/studio/6507,2
6509,SYOK Studio,True,https://anilist.co/studio/6509,0
6514,Dreambox Studio,True,https://anilist.co/studio/6514,0
6516,Puppet Arts Production,False,https://anilist.co/studio/6516,1
6525,IDEOMOTOR,True,https://anilist.co/studio/6525,0
6526,Studio Tumble,True,https://anilist.co/studio/6526,2
6589,Studio JEMI,True,https://anilist.co/studio/6589,1
6712,Gift-o’-Animation,True,https://anilist.co/studio/6712,1
6527,Forest Hunting One,True,https://anilist.co/studio/6527,0
6528,FILMKO,True,https://anilist.co/studio/6528,0
6583,Adnero,True,https://anilist.co/studio/6583,3
6816,Zipang,False,https://anilist.co/studio/6816,0
7012,CBC Radio,False,https://anilist.co/studio/7012,0
6996,A3,False,https://anilist.co/studio/6996,0
6867,Colored Pencil Animation Japan,True,https://anilist.co/studio/6867,4
7143,Xin Manhua,False,https://anilist.co/studio/7143,2
7267,Panda Tower Studio,True,https://anilist.co/studio/7267,1
6539,Yofox Culture,False,https://anilist.co/studio/6539,1
6538,Xiron Animation,True,https://anilist.co/studio/6538,1
6540,Mifan Animation,True,https://anilist.co/studio/6540,1
567,Ether Kitten,True,https://anilist.co/studio/567,1
6549,Zoland Animation,True,https://anilist.co/studio/6549,1
6552,Toonmax Media,False,https://anilist.co/studio/6552,0
6553,SFA Pictures,False,https://anilist.co/studio/6553,0
6554,One Punch,True,https://anilist.co/studio/6554,2
6555,Vie Vision Pictures,False,https://anilist.co/studio/6555,0
6575,Gold Valley Films,True,https://anilist.co/studio/6575,1
6574,Central Motion Picture,False,https://anilist.co/studio/6574,0
6576,Zhujiang Film,False,https://anilist.co/studio/6576,0
6578,Hong Li Animation Studios,True,https://anilist.co/studio/6578,1
6577,Red Whale Studios,True,https://anilist.co/studio/6577,0
6483,Mote Stop-Motion Animation,True,https://anilist.co/studio/6483,1
6594,Kuro Game,False,https://anilist.co/studio/6594,0
6586,Saiji,True,https://anilist.co/studio/6586,0
6587,Tyhoo CG,True,https://anilist.co/studio/6587,0
6598,Charming Fox Animation,True,https://anilist.co/studio/6598,1
6588,Fast Snail,True,https://anilist.co/studio/6588,0
6590,Stellar,False,https://anilist.co/studio/6590,0
6597,Orange Video House,False,https://anilist.co/studio/6597,0
6599,Quebico,True,https://anilist.co/studio/6599,1
7239,ibis Capital Partners,False,https://anilist.co/studio/7239,0
7174,SUPA LOVE,False,https://anilist.co/studio/7174,0
7240,Gyokkoudou,False,https://anilist.co/studio/7240,0
7241,TV Nagasaki,False,https://anilist.co/studio/7241,0
7242,Cloud,False,https://anilist.co/studio/7242,0
7243,Energy and System Planning,False,https://anilist.co/studio/7243,0
6801,Mukuo Studio,False,https://anilist.co/studio/6801,0
7172,Starry Cube,False,https://anilist.co/studio/7172,0
7175,Holoimua,False,https://anilist.co/studio/7175,0
7176,Annel,False,https://anilist.co/studio/7176,0
7184,Liber Entertainment,False,https://anilist.co/studio/7184,1
6630,TANOism,True,https://anilist.co/studio/6630,0
7014,Quaras,False,https://anilist.co/studio/7014,0
6635,Infinity Vision,True,https://anilist.co/studio/6635,1
6641,Asaka Animation,False,https://anilist.co/studio/6641,1
6643,White Paper Animation,True,https://anilist.co/studio/6643,1
6644,Linksure Literature,False,https://anilist.co/studio/6644,0
6645,HM Heros,True,https://anilist.co/studio/6645,1
7042,Fantasy Westward Journey,False,https://anilist.co/studio/7042,0
6650,People's China,False,https://anilist.co/studio/6650,0
6651,Unity of Knowledge and Action Animation,True,https://anilist.co/studio/6651,1
6652,New Star Press,False,https://anilist.co/studio/6652,0
6654,Xuni Pictures,True,https://anilist.co/studio/6654,1
6656,Delight Animation,True,https://anilist.co/studio/6656,1
6657,Painted Edge,True,https://anilist.co/studio/6657,2
6660,Original Dream,True,https://anilist.co/studio/6660,0
6662,717 Studio,True,https://anilist.co/studio/6662,0
6685,DMM Games,False,https://anilist.co/studio/6685,2
6686,Take-Y Inc.,True,https://anilist.co/studio/6686,0
6692,Hyoin Entertainment,True,https://anilist.co/studio/6692,1
6791,Cartoon Saloon,True,https://anilist.co/studio/6791,8
6696,FABTONE,False,https://anilist.co/studio/6696,1
7389,HIKE,False,https://anilist.co/studio/7389,1
7224,EXPLORERS JAPAN,False,https://anilist.co/studio/7224,0
7223,Taiyo Kikaku Co.,False,https://anilist.co/studio/7223,0
6700,Mango TV,False,https://anilist.co/studio/6700,1
6704,White Lily,True,https://anilist.co/studio/6704,0
639,GRIFFIN & KRYUGER,False,https://anilist.co/studio/639,1
6794,ManHoo Culture,True,https://anilist.co/studio/6794,0
6537,Dancing CG Studio,True,https://anilist.co/studio/6537,1
6835,Star Hunter Animation,True,https://anilist.co/studio/6835,0
6990,Azure Sea Studios,False,https://anilist.co/studio/6990,0
6725,Taomee,True,https://anilist.co/studio/6725,0
6727,Golden Eagle Cartoon,False,https://anilist.co/studio/6727,0
6821,HJ Holdings,False,https://anilist.co/studio/6821,0
6730,wonderium,True,https://anilist.co/studio/6730,13
6732,Escape Velocity Animation,True,https://anilist.co/studio/6732,2
6735,Infinity Animation,False,https://anilist.co/studio/6735,3
6738,Studio Palette,True,https://anilist.co/studio/6738,24
6969,Black Flag,False,https://anilist.co/studio/6969,0
7131,Simplicity,False,https://anilist.co/studio/7131,0
6747,Cocktail Media,True,https://anilist.co/studio/6747,2
6859,Musashino Art University,True,https://anilist.co/studio/6859,0
6748,ANDo,False,https://anilist.co/studio/6748,0
6751,OZ,True,https://anilist.co/studio/6751,29
6943,Poly Animation,True,https://anilist.co/studio/6943,1
6752,Mousou Senka,True,https://anilist.co/studio/6752,11
7356,USERJOY Technology,False,https://anilist.co/studio/7356,0
7357,SYOU,False,https://anilist.co/studio/7357,0
7358,NADA HOLDINGS,False,https://anilist.co/studio/7358,0
6756,Coyote,False,https://anilist.co/studio/6756,0
6861,Youliao Studio,True,https://anilist.co/studio/6861,0
6768,LHL Culture,False,https://anilist.co/studio/6768,1
7215,Heart & Soul Animation,True,https://anilist.co/studio/7215,1
7009,CMI,False,https://anilist.co/studio/7009,0
6775,TThunDer Animation,True,https://anilist.co/studio/6775,2
6776,Doumu Animation,True,https://anilist.co/studio/6776,1
6777,MORIE Inc.,False,https://anilist.co/studio/6777,0
6780,Reike Eyes Animation,True,https://anilist.co/studio/6780,1
7015,Scarlet,False,https://anilist.co/studio/7015,0
7105,NTT Solmare,False,https://anilist.co/studio/7105,1
6788,Ten Tails Animation,True,https://anilist.co/studio/6788,1
6789,Yi Animation,True,https://anilist.co/studio/6789,2
6792,SAMG Animation,True,https://anilist.co/studio/6792,4
6793,Gambit,True,https://anilist.co/studio/6793,2
6797,studio daisy,True,https://anilist.co/studio/6797,5
6802,One Animation,False,https://anilist.co/studio/6802,1
6803,Yue Dong Culture,False,https://anilist.co/studio/6803,0
6805,Atoonz,True,https://anilist.co/studio/6805,0
6813,Noovo Inc.,True,https://anilist.co/studio/6813,0
6953,Laftel,False,https://anilist.co/studio/6953,5
6820,Picsys,True,https://anilist.co/studio/6820,0
6825,Jichitai Anime,True,https://anilist.co/studio/6825,0
6826,INDIVISION,True,https://anilist.co/studio/6826,3
6829,studio TNT,True,https://anilist.co/studio/6829,0
7043,Passion Paint Animation,True,https://anilist.co/studio/7043,3
6838,BETOBE,True,https://anilist.co/studio/6838,0
7117,Xuanshi Tangmen,False,https://anilist.co/studio/7117,0
6840,studio hb,True,https://anilist.co/studio/6840,0
6847,5 Inc.,True,https://anilist.co/studio/6847,1
6857,S.o.K,True,https://anilist.co/studio/6857,0
7208,Daiichi Shokai,False,https://anilist.co/studio/7208,0
6862,Shandong Radio & TV Media Group,False,https://anilist.co/studio/6862,0
7002,Quad,True,https://anilist.co/studio/7002,6
7049,CMC Media,True,https://anilist.co/studio/7049,2
6889,VCRWORKS,True,https://anilist.co/studio/6889,2
6901,entity,True,https://anilist.co/studio/6901,0
7253,AOI Pro.,False,https://anilist.co/studio/7253,0
7034,STEREOTYPE Inc.,True,https://anilist.co/studio/7034,1
6916,Smart Dragon,False,https://anilist.co/studio/6916,1
7221,Cloud Culture,False,https://anilist.co/studio/7221,0
7271,Yokaverse,False,https://anilist.co/studio/7271,0
6920,Wangyuan Shengtang,False,https://anilist.co/studio/6920,0
6921,Pai Naodai Animation,True,https://anilist.co/studio/6921,0
7282,Wuhu Studio,False,https://anilist.co/studio/7282,0
6917,Story Culture,False,https://anilist.co/studio/6917,0
6922,WinFuture Media,False,https://anilist.co/studio/6922,0
7274,COL Digital Publishing,False,https://anilist.co/studio/7274,0
6923,Medo,True,https://anilist.co/studio/6923,0
6924,Aurora,True,https://anilist.co/studio/6924,0
7272,Fengyun Animation,True,https://anilist.co/studio/7272,0
6928,BooKong Culture,True,https://anilist.co/studio/6928,0
6929,Paintfree,True,https://anilist.co/studio/6929,0
6931,Max-World,True,https://anilist.co/studio/6931,0
6937,WEIDAO,False,https://anilist.co/studio/6937,0
6941,HuaMei Animation,True,https://anilist.co/studio/6941,3
6942,Panda Studio,False,https://anilist.co/studio/6942,0
7408,Studio Add,True,https://anilist.co/studio/7408,3
7480,Capybara,False,https://anilist.co/studio/7480,0
6950,Story Effect,True,https://anilist.co/studio/6950,0
7140,Hochi Shimbun,False,https://anilist.co/studio/7140,0
6952,Kobe Design University,True,https://anilist.co/studio/6952,0
6956,Brave Hearts,False,https://anilist.co/studio/6956,0
6957,EXNOA,True,https://anilist.co/studio/6957,1
6968,Live2D Creative Studio,True,https://anilist.co/studio/6968,1
6970,qmotri,True,https://anilist.co/studio/6970,0
7300,Kill Time Communication,False,https://anilist.co/studio/7300,0
7460,AlphaPolis,False,https://anilist.co/studio/7460,0
6979,Coco Legends,True,https://anilist.co/studio/6979,0
6980,Coco Games,False,https://anilist.co/studio/6980,0
7437,Tencent Japan,False,https://anilist.co/studio/7437,2
7115,MIGHTY MEDIA,False,https://anilist.co/studio/7115,0
6985,GritWorld,True,https://anilist.co/studio/6985,0
6987,Golden Scene,False,https://anilist.co/studio/6987,0
7057,Kungfufrog Animation,True,https://anilist.co/studio/7057,2
6556,Boruntong,True,https://anilist.co/studio/6556,1
7016,China Film Group,False,https://anilist.co/studio/7016,0
7459,Plus Seven,False,https://anilist.co/studio/7459,1
7261,Gravity Well,True,https://anilist.co/studio/7261,1
7256,Yoyogi Animation Gakuin,False,https://anilist.co/studio/7256,0
7164,HTC,False,https://anilist.co/studio/7164,1
7029,WarRock,False,https://anilist.co/studio/7029,0
7315,Future Leap,False,https://anilist.co/studio/7315,0
7038,Tecomeno Y,False,https://anilist.co/studio/7038,0
7044,Thunder River,True,https://anilist.co/studio/7044,0
7046,MOJO,True,https://anilist.co/studio/7046,1
7047,Shenfan Animation,True,https://anilist.co/studio/7047,1
7048,He Zhou Culture,True,https://anilist.co/studio/7048,0
7051,Xuanyuan,False,https://anilist.co/studio/7051,0
7055,Man Man,False,https://anilist.co/studio/7055,0
7058,Shitu Pictures,False,https://anilist.co/studio/7058,0
6948,Studio Mindo,True,https://anilist.co/studio/6948,0
7060,Shi Meng Mao,False,https://anilist.co/studio/7060,0
7059,APEX VISION,True,https://anilist.co/studio/7059,0
7227,Bilibili Comics,False,https://anilist.co/studio/7227,3
7064,Flint Sugar,True,https://anilist.co/studio/7064,3
7066,Hayabusa Film,True,https://anilist.co/studio/7066,0
7068,Staff 21,False,https://anilist.co/studio/7068,0
7069,Kaohsiung Film Fund,False,https://anilist.co/studio/7069,0
7070,FIREBUG,False,https://anilist.co/studio/7070,0
7073,UOU Studio,True,https://anilist.co/studio/7073,0
7085,kitsutsuki,True,https://anilist.co/studio/7085,0
7263,CompTown,True,https://anilist.co/studio/7263,1
7093,Plott,True,https://anilist.co/studio/7093,0
7233,EPX,False,https://anilist.co/studio/7233,0
7405,Tang Kirin Culture,True,https://anilist.co/studio/7405,1
7101,Tapir Animation,False,https://anilist.co/studio/7101,0
7102,Seenewtall Animation Studio,True,https://anilist.co/studio/7102,0
7391,Colopl,False,https://anilist.co/studio/7391,0
7392,Pyramid,False,https://anilist.co/studio/7392,0
7247,LDCX,False,https://anilist.co/studio/7247,0
7248,Marui,False,https://anilist.co/studio/7248,0
7249,TV Tokyo Communications,False,https://anilist.co/studio/7249,0
7250,Ensky,False,https://anilist.co/studio/7250,0
7177,YURUPPE inc.,False,https://anilist.co/studio/7177,0
7106,NOKID,True,https://anilist.co/studio/7106,0
260,ICHIZIKU,False,https://anilist.co/studio/260,2
6184,Amineworks,False,https://anilist.co/studio/6184,0
7110,ORENDA,True,https://anilist.co/studio/7110,0
7111,Fantasier Animation,True,https://anilist.co/studio/7111,1
7353,WWWave,False,https://anilist.co/studio/7353,0
6490,China South Angel,False,https://anilist.co/studio/6490,0
7116,Shenman Entertainment,True,https://anilist.co/studio/7116,7
7316,coly,False,https://anilist.co/studio/7316,0
6773,Unimedia,False,https://anilist.co/studio/6773,0
7121,Wanhe Huyu,True,https://anilist.co/studio/7121,0
7128,Contrail,True,https://anilist.co/studio/7128,4
197,Blue Bread,False,https://anilist.co/studio/197,0
7136,d00r works,True,https://anilist.co/studio/7136,0
7318,MediBang,False,https://anilist.co/studio/7318,0
7154,STUDIO 6'oN,True,https://anilist.co/studio/7154,0
7158,ARCUS,True,https://anilist.co/studio/7158,1
7481,NatsumeAtari,False,https://anilist.co/studio/7481,0
7395,HERO'S,False,https://anilist.co/studio/7395,0
7185,Frontier One,True,https://anilist.co/studio/7185,1
7294,CLOUDHEARTS,True,https://anilist.co/studio/7294,6
7435,B ZONE,False,https://anilist.co/studio/7435,1
7436,Kappa Entertainment,False,https://anilist.co/studio/7436,0
7189,yell,True,https://anilist.co/studio/7189,0
7462,GCrest,False,https://anilist.co/studio/7462,0
7439,Sola Entertainment,False,https://anilist.co/studio/7439,2
7320,UchuPeople,True,https://anilist.co/studio/7320,0
7219,Riot Games,False,https://anilist.co/studio/7219,3
7220,STUDIO SOTA,True,https://anilist.co/studio/7220,2
7440,EOTA,True,https://anilist.co/studio/7440,0
7254,Studio N,True,https://anilist.co/studio/7254,0
6912,OUTLINE,True,https://anilist.co/studio/6912,0
7302,Xiaoming Taiji,False,https://anilist.co/studio/7302,1
6324,Maten Animation,True,https://anilist.co/studio/6324,3
7270,Skyloong,True,https://anilist.co/studio/7270,1
7269,j-cube,True,https://anilist.co/studio/7269,0
6544,Soda Bear Animation,True,https://anilist.co/studio/6544,2
7280,Mind Wind Studio,True,https://anilist.co/studio/7280,0
7277,Number 19 Animation,True,https://anilist.co/studio/7277,0
7278,Steam Works,True,https://anilist.co/studio/7278,0
7279,Tide Boy,True,https://anilist.co/studio/7279,0
7281,adamsluo,False,https://anilist.co/studio/7281,0
6757,Yinhe Changxing Culture,True,https://anilist.co/studio/6757,1
7286,Yasuda Genshou Studio by Xenotoon,True,https://anilist.co/studio/7286,0
7287,TokyoToon,False,https://anilist.co/studio/7287,1
7288,Gale,True,https://anilist.co/studio/7288,1
7265,Vooz Character System,True,https://anilist.co/studio/7265,0
7310,Kcontents,False,https://anilist.co/studio/7310,1
7306,Qu Yue Technology,False,https://anilist.co/studio/7306,0
7506,DAXEL,False,https://anilist.co/studio/7506,0
7322,Gen Long Culture,True,https://anilist.co/studio/7322,0
6649,Liyu Culture,True,https://anilist.co/studio/6649,0
7323,Space Shell,True,https://anilist.co/studio/7323,0
6545,WinSing Animation,True,https://anilist.co/studio/6545,1
7325,Green Planet Studio,True,https://anilist.co/studio/7325,0
7326,Phantom,True,https://anilist.co/studio/7326,0
7328,Shi Qi Yu Mo,True,https://anilist.co/studio/7328,0
6529,Visual Persistence,True,https://anilist.co/studio/6529,1
7331,Tsumugi Akita Anime Lab,True,https://anilist.co/studio/7331,4
7390,Kizuna AI,False,https://anilist.co/studio/7390,0
7337,REGARO,True,https://anilist.co/studio/7337,0
7336,Soda Communications,False,https://anilist.co/studio/7336,1
7338,Aquastar,True,https://anilist.co/studio/7338,0
7339,Pingo Entertainment,True,https://anilist.co/studio/7339,0
7340,Hawkeye,False,https://anilist.co/studio/7340,0
7396,Daito Giken,False,https://anilist.co/studio/7396,0
7362,Voil,True,https://anilist.co/studio/7362,0
7434,Hero Garage,False,https://anilist.co/studio/7434,0
6136,CANON RECORDINGS,False,https://anilist.co/studio/6136,1
7496,Miyu Productions,True,https://anilist.co/studio/7496,0
7346,Boundary,True,https://anilist.co/studio/7346,1
7061,Hua Dream,True,https://anilist.co/studio/7061,1
7369,Fugaku,True,https://anilist.co/studio/7369,1
7364,Netflix Anime Creators' Base,True,https://anilist.co/studio/7364,2
7487,SCISSORS BLITZ,False,https://anilist.co/studio/7487,0
7372,evg,True,https://anilist.co/studio/7372,1
7377,Next Media Animation,True,https://anilist.co/studio/7377,0
7381,KIKO,True,https://anilist.co/studio/7381,0
7378,soket,True,https://anilist.co/studio/7378,0
7379,maroyaka,True,https://anilist.co/studio/7379,0
7380,Torudaya,False,https://anilist.co/studio/7380,1
7382,UNEND,True,https://anilist.co/studio/7382,2
7465,MBC Anime / TOKYOPOP,False,https://anilist.co/studio/7465,0
7490,LINE Digital Frontier,False,https://anilist.co/studio/7490,0
7383,Studio Fusion,True,https://anilist.co/studio/7383,0
7385,100studio,True,https://anilist.co/studio/7385,0
7399,Xtorm,True,https://anilist.co/studio/7399,4
7083,Sheng Guang Qishi Tuan,True,https://anilist.co/studio/7083,0
7412,Saber Project,True,https://anilist.co/studio/7412,0
7414,Younuo Animation & Comics,False,https://anilist.co/studio/7414,0
7415,Chuangqi Studio,False,https://anilist.co/studio/7415,0
7418,Dashen Entertainment,False,https://anilist.co/studio/7418,0
7423,Orcen,True,https://anilist.co/studio/7423,0
7424,Pure Arts,True,https://anilist.co/studio/7424,0
7425,Fishing Cat Culture,True,https://anilist.co/studio/7425,0
7428,Sasayuri,False,https://anilist.co/studio/7428,0
7438,INTERFACEDOGS,True,https://anilist.co/studio/7438,0
7448,Fun Media,True,https://anilist.co/studio/7448,1
7472,Imagica Infos,False,https://anilist.co/studio/7472,0
7456,Point Pictures,True,https://anilist.co/studio/7456,0
7476,Team OneOne,True,https://anilist.co/studio/7476,1
7463,STUDIO POLON,True,https://anilist.co/studio/7463,0
7486,AbemaTV,False,https://anilist.co/studio/7486,0
7471,Anime Tokyo,True,https://anilist.co/studio/7471,0
7473,ASTROBROS.,True,https://anilist.co/studio/7473,0
7474,MOE,True,https://anilist.co/studio/7474,2
7482,Alke,True,https://anilist.co/studio/7482,1
7483,Andraft,True,https://anilist.co/studio/7483,11
7489,nanibito ,True,https://anilist.co/studio/7489,0
7502,Creative House Pocket,True,https://anilist.co/studio/7502,0
7494,KONAMI animation,True,https://anilist.co/studio/7494,11
6370,MANAA ANIMATION,True,https://anilist.co/studio/6370,0
7497,Creator's Power Spot Harajuku,False,https://anilist.co/studio/7497,0
7505,Soigne,True,https://anilist.co/studio/7505,2
6954,MagiDian,True,https://anilist.co/studio/6954,0
